"monthly","name","cap_new_tests","cap_new_cases","cap_new_deaths"
"2020-04","South Korea",0.142999343332878,0.000836762956172346,6.37162157769152e-05
"2020-05","South Korea",0.167119790051084,0.000395132819367045,1.88757716258143e-05
"2020-06","South Korea",0.241870005916506,0.000861469243922578,6.5016546711138e-06
"2020-07","South Korea",0.187227520371677,0.000967068699629217,1.13254629754885e-05
"2020-08","South Korea",0.218600311198555,0.00319944329057552,1.19546553630157e-05
"2020-09","South Korea",0.26619334620661,0.00282171812726339,5.72145611058014e-05
"2020-10","South Korea",0.180113242045907,0.00164470890099595,3.77515432516285e-05
"2020-11","South Korea",0.275729323112732,0.00455505926258233,3.90099280266828e-05
"2020-12","South Korea",0.713438102255088,0.0160425183047795,0.000208891872659011
"2021-01","South Korea",0.865937977989592,0.011660193325653,0.000342280658814765
"2021-02","South Korea",0.718016735259123,0.00806739243708952,0.000131658507090054
"2021-03","South Korea",0.657848954817065,0.0083569332911355,8.68285494787455e-05
"2021-04","South Korea",0.740982530053899,0.012036513292633,6.17657193755811e-05
"2021-05","South Korea",0.602086150280085,0.0117325504502186,8.30533951535827e-05
"2021-06","South Korea",0.533168841470154,0.0106224034016657,4.29109208293511e-05
"2021-07","South Korea",0.674452083539132,0.024757462064418,4.46726595144271e-05
"2021-08","South Korea",0.883391145627207,0.0335938399548492,0.000119546553630157
"2021-09","South Korea",0.906839740714012,0.0375086959631226,0.000124181604218274
"2021-10","South Korea",0.814915508900241,0.0342085609174632,0.000222734105184608
"2021-11","South Korea",0.874231992041975,0.0396275852204386,0.000266567841515666
"2020-05","South Sudan",0.0185951265100809,0.00484462830362419,6.87181319663006e-05
"2020-06","South Sudan",0.0205288547436126,0.00305520814722173,7.44446429634923e-05
"2020-07","South Sudan",0.00665679194499357,0.000962497190315088,2.01720968030108e-05
"2020-08","South Sudan",0.0155815039162685,0.00062245327277862,0
"2020-09","South Sudan",0.0210797451015425,0.000518134715025907,0
"2020-10","South Sudan",0.0370417331865573,0.000599399447860893,2.01720968030108e-05
"2020-11","South Sudan",0.0564737061521053,0.00058364600083378,0
"2020-12","South Sudan",0.0833914481836468,0.00117862679891878,0
"2021-01","South Sudan",0.0947886828773479,0.00106623940244486,0
"2021-02","South Sudan",0.0601310651114117,0.0113038872865566,7.97621174608846e-05
"2021-03","South Sudan",0.0663431446569879,0.00772879480366786,4.03441936060217e-05
"2021-04","South Sudan",0.0594008695134298,0.00134000357334286,2.08445000297779e-05
"2021-05","South Sudan",0.0448051087276018,0.000403441936060217,0
"2021-06","South Sudan",0.042347090703353,0.000407956643439938,0
"2021-07","South Sudan",0.0463353063565159,0.000559055254254872,0
"2021-08","South Sudan",0.0515598794284957,0.00110082013982145,0
"2021-09","South Sudan",0.0493091537132988,0.0017032934310047,2.08445000297779e-05
"2021-10","South Sudan",0.05450788728985,0.00107776631490372,0
"2021-11","South Sudan",0.0525072955750104,0.0011553808587934,0
"2021-12","South Sudan",0.0799045571648406,0.00644930752073403,0
"2022-01","South Sudan",0.0752246307065421,0.00518999233460321,0
"2022-02","South Sudan",0.0581529645983818,0.000587049184512111,0
"2022-03","South Sudan",0.0575654008195635,0.000746367581711401,0
"2022-04","South Sudan",0.0617481091060687,0.000751890893931273,0
"2020-03","Spain",0.59237908695383,0.0806240818600881,0.0067394987307859
"2020-04","Spain",0.638355969058568,0.106347271236588,0.012492781520693
"2020-05","Spain",1.36543823155019,0.0204690890399854,0.00385882482811912
"2020-06","Spain",1.40708516023242,0.00762414002067515,0.000896873774640858
"2020-07","Spain",0.929466229245794,0.0219676349950497,6.76139519319997e-05
"2020-08","Spain",1.51315056868163,0.106623062567053,0.000402923958451916
"2020-09","Spain",2.62375289630343,0.211513920079849,0.0016704095818629
"2020-10","Spain",3.09796778678147,0.276939157792335,0.00281080857317313
